LTER_site,local_site,location,project_site,date,rock_total,rock1v,rock2v,rock3v,rock4v,rock5v,microscope,magnification,individual_number,order,family,genus ,size,notes 
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,4,ephemerop,ameletidae,ameletus,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,5,ephemerop,ameletidae,ameletus,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,6,ephemerop,ameletidae,ameletus,5,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,7,ephemerop,ameletidae,ameletus,5,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,8,ephemerop,ameletidae,ameletus,5,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,9,ephemerop,ameletidae,ameletus,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,10,ephemerop,ameletidae,ameletus,5,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,1,plecoptera,chloroperlidae,NaN,1,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,2,plecoptera,chloroperlidae,NaN,1.5,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,3,plecoptera,chloroperlidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,4,plecoptera,chloroperlidae,NaN,7,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,5,plecoptera,chloroperlidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,6,plecoptera,chloroperlidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,1,plecoptera,perlodidae,NaN,7,gills on cerci 
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,2,plecoptera,perlodidae,NaN,5,gills on cerci 
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,3,plecoptera,perlodidae,NaN,5,gills on cerci 
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,1,diptera,simuliidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,1,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,2,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,3,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,4,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,5,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,6,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,7,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,8,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,9,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,10,diptera,chironomidae,NaN,1,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,11,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,12,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,13,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,14,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,15,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,16,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,17,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,18,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,19,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,20,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,21,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,22,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,23,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,24,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,25,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,26,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,27,diptera,chironomidae,NaN,5,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,28,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,29,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,30,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,31,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,32,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,33,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,34,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,35,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,36,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,37,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,38,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,39,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,40,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,41,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_aboveroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,42,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,43,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,44,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,45,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,46,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,47,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,48,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,49,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,50,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,51,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,52,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,53,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,54,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,55,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,56,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,57,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,58,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,59,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,60,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,61,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,62,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,63,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,64,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,65,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,66,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,67,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,68,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,69,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,70,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,71,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,72,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,73,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,74,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,75,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,76,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,77,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,78,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,79,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,80,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,81,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,82,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,83,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,84,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,85,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,86,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,87,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,88,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,89,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,90,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,91,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,92,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,93,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,94,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,95,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,96,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,97,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,98,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,99,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,100,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,101,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,102,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,103,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,104,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,105,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,106,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,108,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,109,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,110,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,111,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,112,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,113,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,114,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,115,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,116,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,117,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,118,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,119,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,120,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,121,diptera,chironomidae,NaN,4,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,122,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,123,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,124,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,125,diptera,chironomidae,NaN,2,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,126,diptera,chironomidae,NaN,3,
NWT,ALB,CREEK,ALB_creek_belowroad,2018-08-09,5,1.8,6,0.25,3.5,0.7,SZ51,0.8,127,diptera,chironomidae,NaN,2,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,1,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,2,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,3,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,4,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,5,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,6,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,7,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,8,trichop,apataniidae,apatania,2,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,9,trichop,apataniidae,apatania,5,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,10,trichop,apataniidae,apatania,2,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,11,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,12,trichop,apataniidae,apatania,5,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,13,trichop,apataniidae,apatania,5,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,14,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,15,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,16,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,17,trichop,apataniidae,apatania,5,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,18,trichop,apataniidae,apatania,6,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,19,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,20,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,21,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,22,trichop,apataniidae,apatania,2.5,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,23,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,24,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,25,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,26,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,27,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,28,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,29,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,30,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,31,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,32,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,33,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-21,5,3,2,2,1.5,2,SZ51,0.8,34,trichop,apataniidae,apatania,3,
