LTER_site,local_site,location,project_site,date,Order,Family,Genus,count
NWT,GL4,LAKE,GL4_5W,2018-08-21,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Plecoptera,perlidae,claassenia,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Plecoptera,perlidae,claassenia,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Plecoptera,perlodidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Plecoptera,perlodidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Plecoptera,perlodidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Plecoptera,perlodidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Rhynchobdellida,glossiphoniidae,NaN,1
NWT,GL4,INLET,GL4_3IN,2018-08-21,Rhynchobdellida,glossiphoniidae,NaN,38
NWT,GL4,LAKE,GL4_5W,2018-08-21,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Rhynchobdellida,glossiphoniidae,NaN,22
NWT,GL4,LAKE,GL4_1E,2018-08-21,Trichoptera,apataniidae,apatania,68
NWT,GL4,INLET,GL4_3IN,2018-08-21,Trichoptera,apataniidae,apatania,5
NWT,GL4,LAKE,GL4_5W,2018-08-21,Trichoptera,apataniidae,apatania,22
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Trichoptera,apataniidae,apatania,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Trichoptera,glossomatidae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Trichoptera,glossomatidae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Trichoptera,leptoceridae,NaN,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Trichoptera,leptoceridae,NaN,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_1E,2018-08-21,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,INLET,GL4_3IN,2018-08-21,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,LAKE,GL4_5W,2018-08-21,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,OUTLET,GL4_6OUT,2018-08-21,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Amphipoda,gammaridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Amphipoda,gammaridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Amphipoda,gammaridae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Coleoptera,dytiscidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Coleoptera,dytiscidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Coleoptera,dytiscidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Diptera,chironomidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Diptera,chironomidae,NaN,3
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Diptera,chironomidae,NaN,123
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Diptera,chironomidae,NaN,235
NWT,GL4,LAKE,GL4_2E,2018-08-23,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Diptera,simuliidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Diptera,simuliidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Diptera,simuliidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Ephemeroptera,ameletidae,ameletus,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Ephemeroptera,ameletidae,ameletus,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Ephemeroptera,ameletidae,ameletus,2
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Ephemeroptera,ameletidae,ameletus,4
NWT,GL4,LAKE,GL4_2E,2018-08-23,Ephemeroptera,baetidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Ephemeroptera,baetidae,NaN,1
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Ephemeroptera,baetidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Ephemeroptera,baetidae,NaN,5
NWT,GL4,LAKE,GL4_2E,2018-08-23,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Ephemeroptera,siphlonuridae,NaN,3
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Ephemeroptera,siphlonuridae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Plecoptera,chloroperlidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Plecoptera,perlidae,claassenia,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Plecoptera,perlidae,claassenia,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Plecoptera,perlidae,claassenia,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Plecoptera,perlodidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Plecoptera,perlodidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Plecoptera,perlodidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Plecoptera,perlodidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Rhynchobdellida,glossiphoniidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Rhynchobdellida,glossiphoniidae,NaN,1
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Rhynchobdellida,glossiphoniidae,NaN,63
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Rhynchobdellida,glossiphoniidae,NaN,10
NWT,GL4,LAKE,GL4_2E,2018-08-23,Trichoptera,apataniidae,apatania,62
NWT,GL4,LAKE,GL4_4W,2018-08-23,Trichoptera,apataniidae,apatania,5
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Trichoptera,apataniidae,apatania,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Trichoptera,apataniidae,apatania,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Trichoptera,glossomatidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Trichoptera,glossomatidae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Trichoptera,glossomatidae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Trichoptera,leptoceridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Trichoptera,leptoceridae,NaN,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Trichoptera,leptoceridae,NaN,0
NWT,GL4,LAKE,GL4_2E,2018-08-23,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,LAKE,GL4_4W,2018-08-23,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,WATERFALL,GL4_waterfall_high,2018-08-23,Trichoptera,rhyacophilidae,rhyacophila,0
NWT,GL4,WATERFALL,GL4_waterfall_low,2018-08-23,Trichoptera,rhyacophilidae,rhyacophila,0
